Emission Type,Region,Year,Value
Gross total,Utah,1997,74.21934202904244
Gross total,Utah,1998,77.64953436890187
Gross total,Utah,1999,75.83626213076063
Gross total,Utah,2000,77.55152973896502
Gross total,Utah,2001,75.73117386233123
Gross total,Utah,2002,76.58050311748636
Gross total,Utah,2003,77.66812379183402
Gross total,Utah,2004,80.93112307900593
Gross total,Utah,2005,82.77714470377337
Gross total,Utah,2006,84.24500229705046
Gross total,Utah,2007,85.55847742827427
Gross total,Utah,2008,86.079862273753
Gross total,Utah,2009,80.37896147902696
Gross total,Utah,2010,80.1281552635137
Gross total,Utah,2011,79.7797614013875
Gross total,Utah,2012,77.57411645737113
Gross total,Utah,2013,82.66247607758781
Gross total,Utah,2014,81.2056073578972
Gross total,Utah,2015,78.94790390694554
Gross total,Utah,2016,72.69635114349335
Gross total,Utah,2017,72.42232521187864
Gross total,Utah,2018,73.74839910798947
Gross total,Utah,2019,74.36314865403764
Gross total,Utah,2020,70.81119563424643
Gross total,Utah,2021,75.88357871854926
Gross total,Utah,2022,73.33222458182723
Carbon dioxide,Vermont,1990,5.736053409250411
Carbon dioxide,Vermont,1991,5.980528164521513
Carbon dioxide,Vermont,1992,6.353491450604572
Carbon dioxide,Vermont,1993,6.345543486806792
Carbon dioxide,Vermont,1994,6.201285133820303
Carbon dioxide,Vermont,1995,6.256661931035764
Carbon dioxide,Vermont,1996,6.690470284906023
Carbon dioxide,Vermont,1997,6.752367895397102
Carbon dioxide,Vermont,1998,6.463748382763388
Carbon dioxide,Vermont,1999,6.375953533903784
Carbon dioxide,Vermont,2000,6.812777551654647
Carbon dioxide,Vermont,2001,6.795058306002699
Carbon dioxide,Vermont,2002,6.49521895648823
Carbon dioxide,Vermont,2003,6.79921571331123
Carbon dioxide,Vermont,2004,7.221829164994606
Carbon dioxide,Vermont,2005,6.934575205458826
Carbon dioxide,Vermont,2006,6.916254516761277
Carbon dioxide,Vermont,2007,6.688940198014681
Carbon dioxide,Vermont,2008,5.9626832861554036
Carbon dioxide,Vermont,2009,6.26515050763922
Carbon dioxide,Vermont,2010,6.07631712453269
Carbon dioxide,Vermont,2011,6.045186994557249
Carbon dioxide,Vermont,2012,5.556607460850985
Carbon dioxide,Vermont,2013,5.845940856831062
Carbon dioxide,Vermont,2014,6.071919901171451
Carbon dioxide,Vermont,2015,6.205291603902106
Carbon dioxide,Vermont,2016,5.936347323371814
Carbon dioxide,Vermont,2017,5.803063874739976
Carbon dioxide,Vermont,2018,5.9302558515390045
Carbon dioxide,Vermont,2019,6.156731151248382
Carbon dioxide,Vermont,2020,5.511581599662137
Carbon dioxide,Vermont,2021,5.551342938433411
Carbon dioxide,Vermont,2022,5.622296523911856
Methane,Vermont,1990,1.2672451285133677
Methane,Vermont,1991,1.238172182731356
Methane,Vermont,1992,1.2307247755903057
Methane,Vermont,1993,1.3635528553877352
Methane,Vermont,1994,1.3093895941284572
Methane,Vermont,1995,1.320293148264024
Methane,Vermont,1996,1.3703403265823286
Methane,Vermont,1997,1.3568726807415714
Methane,Vermont,1998,1.438055258361293
Methane,Vermont,1999,1.478268097126256
Methane,Vermont,2000,1.4900233759618828
Methane,Vermont,2001,1.499610605847656
Methane,Vermont,2002,1.489555927419786
Methane,Vermont,2003,1.5026104821081323
Methane,Vermont,2004,1.4620448356728797
Methane,Vermont,2005,1.5261368039527492
Methane,Vermont,2006,1.5156124316434834
Methane,Vermont,2007,1.5273573032003862
Methane,Vermont,2008,1.533962509388473
Methane,Vermont,2009,1.5775991490798404
Methane,Vermont,2010,1.5523283390742728
Methane,Vermont,2011,1.5761509430811669
Methane,Vermont,2012,1.5542269097342096
Methane,Vermont,2013,1.585516835249024
Methane,Vermont,2014,1.582281659149869
Methane,Vermont,2015,1.6680374657971926
Methane,Vermont,2016,1.649834942643577
Methane,Vermont,2017,1.643548051736771
Methane,Vermont,2018,1.689870373445299
Methane,Vermont,2019,1.6614945676144557
Methane,Vermont,2020,1.6728409162528906
Methane,Vermont,2021,1.6112710507947818
Methane,Vermont,2022,1.6412587090033652
Fluorinated gases,Vermont,1990,0.21184348594864053
Fluorinated gases,Vermont,1991,0.2095887398895304
Fluorinated gases,Vermont,1992,0.21107448383940197
Fluorinated gases,Vermont,1993,0.25235204844329545
Fluorinated gases,Vermont,1994,0.2818595031552403
Fluorinated gases,Vermont,1995,0.35840521037492884
Fluorinated gases,Vermont,1996,0.4043131782312205
Fluorinated gases,Vermont,1997,0.4375094238846238
Fluorinated gases,Vermont,1998,0.5120237317748602
Fluorinated gases,Vermont,1999,0.5330314485493463
Fluorinated gases,Vermont,2000,0.4881420370888192
Fluorinated gases,Vermont,2001,0.41143609104645007
Fluorinated gases,Vermont,2002,0.42447629287980826
Fluorinated gases,Vermont,2003,0.4227419538399293
Fluorinated gases,Vermont,2004,0.4173800521783931
Fluorinated gases,Vermont,2005,0.413709483766982
Fluorinated gases,Vermont,2006,0.4410332040242597
Fluorinated gases,Vermont,2007,0.43418115727476114
Fluorinated gases,Vermont,2008,0.4421502678145829
Fluorinated gases,Vermont,2009,0.3893193586375204
Fluorinated gases,Vermont,2010,0.4120377279454569
Fluorinated gases,Vermont,2011,0.6744900142802969
Fluorinated gases,Vermont,2012,0.643731218447531
Fluorinated gases,Vermont,2013,0.6422614291309089
Fluorinated gases,Vermont,2014,0.5799288610672657
Fluorinated gases,Vermont,2015,0.6133390713384285
Fluorinated gases,Vermont,2016,0.7088468333726969
Fluorinated gases,Vermont,2017,0.610788530615036
Fluorinated gases,Vermont,2018,0.6008293738091129
Fluorinated gases,Vermont,2019,0.6395123140296557
Fluorinated gases,Vermont,2020,0.6445206689880945
Fluorinated gases,Vermont,2021,0.725835500147395
Fluorinated gases,Vermont,2022,0.6525815559463651
Nitrous oxide,Vermont,1990,0.6223314968650405
Nitrous oxide,Vermont,1991,0.6083607520750705
Nitrous oxide,Vermont,1992,0.6102244346299046
Nitrous oxide,Vermont,1993,0.6280817853906225
Nitrous oxide,Vermont,1994,0.6390654687078886
Nitrous oxide,Vermont,1995,0.6273593591874764
Nitrous oxide,Vermont,1996,0.6482235046707799
Nitrous oxide,Vermont,1997,0.634059348456923
Nitrous oxide,Vermont,1998,0.7039449330037862
Nitrous oxide,Vermont,1999,0.672326722977087
Nitrous oxide,Vermont,2000,0.6621782196417184
Nitrous oxide,Vermont,2001,0.7002719442734907
Nitrous oxide,Vermont,2002,0.69661146167074
Nitrous oxide,Vermont,2003,0.6625163850656842
Nitrous oxide,Vermont,2004,0.6602608078925216
Nitrous oxide,Vermont,2005,0.6558005909708015
Nitrous oxide,Vermont,2006,0.6372073512018873
Nitrous oxide,Vermont,2007,0.5969009502372882
Nitrous oxide,Vermont,2008,0.5859339246468509
Nitrous oxide,Vermont,2009,0.5980945409529368
Nitrous oxide,Vermont,2010,0.605803995096979
Nitrous oxide,Vermont,2011,0.6036550848935286
Nitrous oxide,Vermont,2012,0.5941032444156111
Nitrous oxide,Vermont,2013,0.6119211446787541
Nitrous oxide,Vermont,2014,0.597030471722354
Nitrous oxide,Vermont,2015,0.6269842492739172
Nitrous oxide,Vermont,2016,0.6125330326784105
Nitrous oxide,Vermont,2017,0.6192419338828443
Nitrous oxide,Vermont,2018,0.6014685827836702
Nitrous oxide,Vermont,2019,0.5943834758260624
Nitrous oxide,Vermont,2020,0.5705531771082659
Nitrous oxide,Vermont,2021,0.5649543999830801
Nitrous oxide,Vermont,2022,0.5571437787178597
Land use and forestry carbon stock change,Vermont,1990,-7.311247946883048
Land use and forestry carbon stock change,Vermont,1991,-7.238140695153064
Land use and forestry carbon stock change,Vermont,1992,-7.14079320420403
Land use and forestry carbon stock change,Vermont,1993,-7.1277150812398284
Land use and forestry carbon stock change,Vermont,1994,-7.0494235741822875
Land use and forestry carbon stock change,Vermont,1995,-6.9385025349379115
Land use and forestry carbon stock change,Vermont,1996,-6.874452338173282
Land use and forestry carbon stock change,Vermont,1997,-6.795269610105146
Land use and forestry carbon stock change,Vermont,1998,-6.771292942566298
Land use and forestry carbon stock change,Vermont,1999,-6.727911056888709
Land use and forestry carbon stock change,Vermont,2000,-6.569709757903657
Land use and forestry carbon stock change,Vermont,2001,-6.645283668167546
Land use and forestry carbon stock change,Vermont,2002,-6.537292805369056
Land use and forestry carbon stock change,Vermont,2003,-6.514640355249964
Land use and forestry carbon stock change,Vermont,2004,-6.463867482742573
Land use and forestry carbon stock change,Vermont,2005,-6.499337193113598
Land use and forestry carbon stock change,Vermont,2006,-6.430283243778647
Land use and forestry carbon stock change,Vermont,2007,-6.3649077721215415
Land use and forestry carbon stock change,Vermont,2008,-6.384058093205285
Land use and forestry carbon stock change,Vermont,2009,-6.334555441973992
Land use and forestry carbon stock change,Vermont,2010,-6.303049268969167
Land use and forestry carbon stock change,Vermont,2011,-6.2368212057963515
Land use and forestry carbon stock change,Vermont,2012,-6.2170939108631025
Land use and forestry carbon stock change,Vermont,2013,-6.163092580818178
Land use and forestry carbon stock change,Vermont,2014,-6.078625931058
Land use and forestry carbon stock change,Vermont,2015,-6.105039798286968
Land use and forestry carbon stock change,Vermont,2016,-5.999316730551849
Land use and forestry carbon stock change,Vermont,2017,-6.0306351040590815
Land use and forestry carbon stock change,Vermont,2018,-5.956244632721161
Land use and forestry carbon stock change,Vermont,2019,-5.902016997062197
Land use and forestry carbon stock change,Vermont,2020,-5.865660039500258
Land use and forestry carbon stock change,Vermont,2021,-5.810261475124588
Land use and forestry carbon stock change,Vermont,2022,-5.757806914676317
Net total,Vermont,1990,0.5262255736944121
Net total,Vermont,1991,0.7985091440644059
Net total,Vermont,1992,1.264721940460154
Net total,Vermont,1993,1.4618150947886166
Net total,Vermont,1994,1.3821761256296012
Net total,Vermont,1995,1.6242171139242805
Net total,Vermont,1996,2.2388949562170692
Net total,Vermont,1997,2.3855397383750727
Net total,Vermont,1998,2.3464793633370302
Net total,Vermont,1999,2.3316687456677636
Net total,Vermont,2000,2.883411426443412
Net total,Vermont,2001,2.7610932790027496
Net total,Vermont,2002,2.5685698330895086
Net total,Vermont,2003,2.8724441790750133
Net total,Vermont,2004,3.297647377995827
Net total,Vermont,2005,3.030884891035762
Net total,Vermont,2006,3.07982425985226
Net total,Vermont,2007,2.882471836605574
Net total,Vermont,2008,2.1406718948000254
Net total,Vermont,2009,2.4956081143355267
Net total,Vermont,2010,2.343437917680232
Net total,Vermont,2011,2.6626618310158907
Net total,Vermont,2012,2.1315749225852336
Net total,Vermont,2013,2.5225476850715705
Net total,Vermont,2014,2.7525349620529385
Net total,Vermont,2015,3.0086125920246767
Net total,Vermont,2016,2.90824540151465
Net total,Vermont,2017,2.6460072869155464
Net total,Vermont,2018,2.8661795488559267
Net total,Vermont,2019,3.150104511656358
Net total,Vermont,2020,2.533836322511129
Net total,Vermont,2021,2.64314241423408
Net total,Vermont,2022,2.7154736529031283
Gross total,Vermont,1990,7.653422990984148
Gross total,Vermont,1991,7.851783656498428
Gross total,Vermont,1992,8.218092349905998
Gross total,Vermont,1993,8.392656125534206
Gross total,Vermont,1994,8.218979730731752
Gross total,Vermont,1995,8.318022120835671
Gross total,Vermont,1996,8.845927188839006
Gross total,Vermont,1997,8.89211997414469
Gross total,Vermont,1998,8.811427286565392
Gross total,Vermont,1999,8.737397760830635
Gross total,Vermont,2000,9.124025288188696
Gross total,Vermont,2001,9.068507465796662
Gross total,Vermont,2002,8.75899849398089
Gross total,Vermont,2003,9.03023228611952
Gross total,Vermont,2004,9.396099271887625
Gross total,Vermont,2005,9.156613311594768
Gross total,Vermont,2006,9.122806455139052
Gross total,Vermont,2007,8.846843306287907
Gross total,Vermont,2008,8.110334066276451
Gross total,Vermont,2009,8.412943695546456
Gross total,Vermont,2010,8.241696854206646
Gross total,Vermont,2011,8.489342578621837
Gross total,Vermont,2012,7.927262342492981
Gross total,Vermont,2013,8.214568978821731
Gross total,Vermont,2014,8.318914016129735
Gross total,Vermont,2015,8.610546864339517
Gross total,Vermont,2016,8.405202978721347
Gross total,Vermont,2017,8.216112832391438
Gross total,Vermont,2018,8.328242439985226
Gross total,Vermont,2019,8.573113141533781
Gross total,Vermont,2020,7.880695656505485
Gross total,Vermont,2021,7.919774886980825
Gross total,Vermont,2022,7.931785561038283
Carbon dioxide,Virginia,1990,94.40546285308652
Carbon dioxide,Virginia,1991,94.51943139960504
Carbon dioxide,Virginia,1992,97.2153326075838
Carbon dioxide,Virginia,1993,101.52827441470896
Carbon dioxide,Virginia,1994,100.8440895437297
Carbon dioxide,Virginia,1995,103.4494561057043
Carbon dioxide,Virginia,1996,108.36658182301905
Carbon dioxide,Virginia,1997,110.44376213985352
Carbon dioxide,Virginia,1998,113.00112242913976
Carbon dioxide,Virginia,1999,115.3992404165034
Carbon dioxide,Virginia,2000,123.1274140503522
Carbon dioxide,Virginia,2001,120.78503937001643
Carbon dioxide,Virginia,2002,118.69733617072988
Carbon dioxide,Virginia,2003,123.67561338683625
Carbon dioxide,Virginia,2004,127.22909326176
Carbon dioxide,Virginia,2005,127.56413639472102
Carbon dioxide,Virginia,2006,121.08966166491444
Carbon dioxide,Virginia,2007,126.62344271370408
Carbon dioxide,Virginia,2008,115.98847947193636
Carbon dioxide,Virginia,2009,104.85665723367148
Carbon dioxide,Virginia,2010,109.69359045547132
Carbon dioxide,Virginia,2011,99.71538425075693
Carbon dioxide,Virginia,2012,96.56694840568018
Carbon dioxide,Virginia,2013,103.32476995620893
Carbon dioxide,Virginia,2014,104.61006820493328
Carbon dioxide,Virginia,2015,105.34588212371273
Carbon dioxide,Virginia,2016,107.3737136676418
Carbon dioxide,Virginia,2017,102.31003960604664
Carbon dioxide,Virginia,2018,106.39858050174094
Carbon dioxide,Virginia,2019,102.1319481544006
Carbon dioxide,Virginia,2020,97.06192635449668
Carbon dioxide,Virginia,2021,97.61122924578038
Carbon dioxide,Virginia,2022,94.57208765144136
Methane,Virginia,1990,36.05793690712744
Methane,Virginia,1991,35.169782847313684
Methane,Virginia,1992,34.03242757212965
Methane,Virginia,1993,29.3531009632855
Methane,Virginia,1994,28.093908309517527
Methane,Virginia,1995,23.733361258742388
Methane,Virginia,1996,24.434564201065427
Methane,Virginia,1997,23.90947727270309
Methane,Virginia,1998,22.426349074733128
Methane,Virginia,1999,21.896642228823545
Methane,Virginia,2000,20.703456840241873
Methane,Virginia,2001,19.93722904392394
Methane,Virginia,2002,19.816583196970335
Methane,Virginia,2003,20.90141256515144
Methane,Virginia,2004,20.54527259481155
Methane,Virginia,2005,18.96538894337661
Methane,Virginia,2006,19.78253352905439
Methane,Virginia,2007,19.700516375799296
Methane,Virginia,2008,18.808892757778267
Methane,Virginia,2009,17.35311127149013
Methane,Virginia,2010,17.29106900571119
Methane,Virginia,2011,16.75470545184078
Methane,Virginia,2012,15.309432564027489
Methane,Virginia,2013,15.98325414858526
Methane,Virginia,2014,14.76500069974032
Methane,Virginia,2015,14.841605820381911
Methane,Virginia,2016,15.766365887180935
Methane,Virginia,2017,16.003679020491017
Methane,Virginia,2018,15.705058012337798
Methane,Virginia,2019,15.434954659691709
Methane,Virginia,2020,15.380760103690044
Methane,Virginia,2021,14.554340368522013
Methane,Virginia,2022,14.099301321577428
Fluorinated gases,Virginia,1990,0.7807934992884179
Fluorinated gases,Virginia,1991,0.7698230400171965
Fluorinated gases,Virginia,1992,0.7888237820567102
Fluorinated gases,Virginia,1993,0.93207554481955
Fluorinated gases,Virginia,1994,1.1143414789825117
Fluorinated gases,Virginia,1995,1.5325664031353896
Fluorinated gases,Virginia,1996,1.8198059819093015
Fluorinated gases,Virginia,1997,2.0732228685138967
Fluorinated gases,Virginia,1998,2.3373309312038697
Fluorinated gases,Virginia,1999,2.5391245494601846
Fluorinated gases,Virginia,2000,2.576607272175384
Fluorinated gases,Virginia,2001,2.549722052678757
Fluorinated gases,Virginia,2002,2.6689772717165106
Fluorinated gases,Virginia,2003,2.759224275421798
Fluorinated gases,Virginia,2004,2.8401384104927665
